,price,address,house_type,bedroom
685,"£149,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Detached,×3
686,"£289,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","136/138 Station Road,
Wallsend,
NE28 8QT",Terraced,×3
687,"£300,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","82 Park View
Whitley Bay
Tyne and Wear
NE26 2TH
",Apartment,×2
688,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","582 Durham Road,
Low Fell,
Gateshead,
NE9 6HX",Bungalow,×2
689,"£350,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Semi-Detached,×4
690,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Flat,×3
691,"£29,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Suite 6 Essex House Station Road,
Upminster,
RM14 2SJ",End of Terrace,×4
692,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Bungalow,×2
693,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","51 Fawcett Street,
Sunderland,
SR1 1RS",Terraced,×3
694,"£60,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Ground Flat,×1
695,"£350,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Semi-Detached Bungalow,×4
696,"£87,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Terraced,×2
697,"£235,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit K The Galleries,
Washington Centre,
Washington,
NE38 7SD",End of Terrace,×3
698,"£195,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Semi-Detached,×3
699,"£124,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","City Office,
20 Fawcett Street,
Sunderland,
SR1 1RH ",Semi-Detached,×2
700,"£239,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","City Office,
20 Fawcett Street,
Sunderland,
SR1 1RH ",Semi-Detached,×4
701,"£99,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21a Lowthian Terrace, Columbia, Washington, Tyne and Wear, NE38 7BA",Terraced,×3
702,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","48 
 Frederick Street
Sunderland
SR1 1NF ",Detached,×4
703,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","  
 
2a Hawkeys Lane
North Shields
NE29 0JF 
 ",×4,×2
704,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Flat,×5
705,"£219,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Lynas House, Athenaeum Street,
Sunderland,
SR1 1NA",Semi-Detached,×4
706,"£179,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Off Commercial Road, South Shields, 
NE33 1RW
",House,×2
707,"£177,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Off Commercial Road, South Shields, 
NE33 1RW
",House,×2
708,"£315,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Third Floor St. Peters House,
45 Victoria Street,
St. Albans,
Hertfordshire,
AL1 3HZ",Detached,×3
709,"£155,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Semi-Detached,×3
710,"£499,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit K The Galleries,
Washington Centre,
Washington,
NE38 7SD",Detached,×4
711,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Carter House, Pelaw Leazes Lane, Durham, DH1 1TB",Terraced,×3
712,"£184,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Semi-Detached,×2
713,"£269,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","48 
 Frederick Street
Sunderland
SR1 1NF ",Detached,×4
714,"£149,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Terraced,×3
715,"£259,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 Grange Road,
Jarrow,
NE32 3LD",Semi-Detached,×3
716,"£79,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Signature House, 3 Azure Court, 
Doxford International Business Park, Sunderland
SR3 3BE",Terraced,×3
717,"£84,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","12 Blandford Place,
Seaham,
SR7 7EL",End of Terrace,×3
718,"£230,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","43 Front Street,
Cleadon,
Sunderland,
SR6 7PG",Semi-Detached,×3
719,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sanderson Mews
4 Beaconsfield Road
Gateshead
NE9 5EU ",Terraced,×3
720,"£215,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","15 Sea Road,
Sunderland,
SR6 9BS",Semi-Detached,×3
721,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A Athenaeum Street,
Sunderland,
SR1 1QX",Bungalow,×2
722,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Semi-Detached,×3
